ID,Review URL,Text,Star,Thumbs Up,User Name,Developer Reply,Version,Review Date,App ID
62114,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEqv2BiIODPkxYIeE062_3JRnoJy2psfY42-kjcTSbctfuwRv3iUAKjm7ofx_ZXPSzgkovSi8UKNluKMN0,Sweet,5,0,john pearce,,86.0.4240.110,2021-01-01,com.android.chrome
62115,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGqn-76UItxcw5p5gPDaSc8M1d5_G-HXLvnFHE_p4t8XKwzbqjsJpESLCNOT1giV4dOAF2GVlKrWaEi7Zs,Best app,1,0,Avnish babu Singh,,84.0.4147.125,2021-01-01,com.android.chrome
62116,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH0_mubM1jYZ9jL27uknUxkhpEUy0zXSJleqPEHiKtl4JcWg-PWUoBZVBL2CjpeErdROB7-Uh5BXMUTvxU,Great browser,5,0,Rich Coll,,87.0.4280.101,2021-01-01,com.android.chrome
62117,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH5aPOJu3FaOdncXUURjjg2OGmCqbb8Ry7IuLyypQnFU3wNO4igC0keBYxNmJnAGhzjMAM5Ay3SBP2byZY,good,4,0,S JAN,,87.0.4280.101,2021-01-01,com.android.chrome
62118,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEmSunvQPwI4nQBz4S-J-AhM3KoJKu2GiiIXWf7beSM9HZRQY8TpSjtCieYyL_YzBDDWe2dVY08P8f0LQo,Be on the,5,0,Murugan V,,70.0.3538.110,2021-01-01,com.android.chrome
62119,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE_Z7lpeRCjIboh4WiA9x6FsgM1qKh-R0kDlVyDv0EBo7OR9voDzedfE1LdYCY6_2HQNwWiRNqZ13H6d-s,Cannot play instant wins,1,0,Carol Webb,,87.0.4280.101,2021-01-01,com.android.chrome
62120,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEhwLeFVxBhUxEuN-5r7XTUEmtzeJsHgGA5-oDlpL1xyO5RaFfmrnmMN38pqQftoVkjrnithwIDARBRLv0,Missing extensions support is big disadvantage of this browser. Use another better browser.,1,0,Pavel Sieder,,87.0.4280.101,2021-01-01,com.android.chrome
62121,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEZ5snXThhWIfnoA0I1i7tza-QETOVijnrQ42TaGT-6j49ynyYgcqOJh35txPtkbiLeY37oKs0kscfU9f0,Good,4,0,charles doege,,55.0.2883.91,2021-01-01,com.android.chrome
62122,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH0BY3y5FWelgXlybuvUPAV1FUGQpTt16Xh9oWTdiEUQtLefWirWMvBVEzd1bi2bv2M-AlJOcftozHkEHk,Good app.,4,0,Up Wasala,,86.0.4240.75,2021-01-01,com.android.chrome
62123,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEQ_e2bD6vUAVrsqG-Fd1uN5XoCEcneCkJU5gDI61l__Sky_mRiI15qBeVlAPQgN7-MgZsPUB5J8MhoWDM,"When I play anything with audio through Chrome, I can't hear anything on my Pixel 1 XL phone.",3,0,Anna Ng,,87.0.4280.101,2021-01-01,com.android.chrome
62124,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF3p92P_9K3W6tjMXvJbD8UTaswTYNHf1PV75qyY-NhPQ-KT63fJ4wRcJS8d41_ppIYCvoPOxF5z6dqH1g,perfct,5,0,Parastoo Qhrmni,,86.0.4240.198,2021-01-01,com.android.chrome
62125,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEahRZ15Jg-Z0ma16qy_yJmGcV8TqfvJGpPqvKFNtpAdUmHm9ViHEyxTqMC3KY_HXoVB_ugOWXmD9y6PnQ,Exalant,5,0,Swetha Kulkarni,,87.0.4280.101,2021-01-01,com.android.chrome
62126,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGlRMJOnq35pjGQB1lH6e-QaYUdH1FUD2EVkyY4zwQWDgKVSnPCpdGWI4FE9tG60pDSKl0J8NDRcu0NAOY,"Not working as good , it should be jser friendly",1,0,Vikas Ingle,,81.0.4044.138,2021-01-01,com.android.chrome
62127,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH7ZTLJodHJk3L052yr3_-PNpFI8JakQrMWHnkhEScLm1Fax0iK7kuwfhTzrGKG3PNdM79O4-VhtNhdsIU,Hard time signing every time when i start signing in there is no spot to just log inor they say email already in use,3,0,zebedeo martinez,,85.0.4183.127,2021-01-01,com.android.chrome
62128,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHbTypfWl4QccUs2E5NGFMkEMW9o7bfGtJqb1PZePGnjbEhJ9RupKj0CaMGegwmdxXAntSOVE_2cxp1UpQ,Good,3,0,Yash Pal,,86.0.4240.110,2021-01-01,com.android.chrome
62129,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGxCtyuoJxGMlqXgiY62z6WwgM0IR0W3Ejj78eVqus32ONaDhjmbIyHGYeyT8mirDrK7l6qvriF-o6a2rE,Worked great until I updated and now I can't even open it. Way to go! How long until this is fixed and we can search things?,1,0,Milissa Cummings-Kurylowicz,,85.0.4183.101,2021-01-01,com.android.chrome
62130,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFvXnD2mLsamwvDieNbmQ9huzYMpBgOjvFUxTMn7t5yU2_yMmO94qQcZrl_A1_r4nqAWeEod8bTYR4eO0g,"Simple, Speed and Successful",5,0,Rajalakshmi Iyer,,86.0.4240.99,2021-01-01,com.android.chrome
62131,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHjuRt8BQ4KVrWa4WpR4bBQiWHlbGYlwwIKmFYOQXYiPBtncQzaJVGQaeIcT2Su9llFI2TunVMEcp-ZVN4,Constantly freezes and display a white blank page after being able to load a certain page.,1,0,Hằng Nguyễn,,78.0.3904.96,2021-01-01,com.android.chrome
62132,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEpIYdwuEo6-R8IJmy6nAvWoaUAb7dMmpvJO0forpruaXRmD-XBw_B7qjWtbGbcsrz4LKN44mEYO32cLH0,Nice,5,0,Rip gaming,,86.0.4240.110,2021-01-01,com.android.chrome
62133,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEf7WKaIG8U-3WCMz-DZhIMiHGjmInd--LFQEcXeomPapOBUcsLI-S691ORl_qgzh9IR1kM1DnHmFlXPF4,My google will not open up when im searching for things. It always black out,1,0,Elaine Autrey,,87.0.4280.101,2021-01-01,com.android.chrome
62134,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFIqqNC8RlVw3FXh1hUt2N18pTbdBX4TeMV4ltNYu0WFlR_STKUIn9vxUHpYOVFZmNoWJ3ytBE9F2bv_Ic,Thank u.! Really fast.,5,0,neil malooy,,40.0.2214.109,2021-01-01,com.android.chrome
62135,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFZLXYWg3BRdl7NEhHErST4fiGodq7r2gg7mIfaEGIKNIbpdA3oFoF9hdKT0yUAr7KwJmsGGPOBH6xmByE,💙💙,5,0,Nazeer Ahmad,,86.0.4240.114,2021-01-01,com.android.chrome
62136,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHCLY_PKblR-zhjRtZDtfczfwoiA84YsWsBHzmIwMkWs48ja8TOSMOEs6ffa-pJeg3zuR8i11KgiPt5Rco,Very nice browser,5,0,Sabir Ali,,83.0.4103.83,2021-01-01,com.android.chrome
62137,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGZA4mRnSr5lSXrrad-Hzl5LKa92nIiktTBFhBfC5CafbLaEgJy9jUCR6JcTtbyac642TcIQZ29hzHXfh8,Guess i was going to rate it today.. After a movie finishes downloading most times it disapoears and you dont see it anymore or you pause a video after it has gone a long way only for it to start all over again after resuming it.. It's so annoying.,3,0,Huzorh Tv,,83.0.4103.106,2021-01-01,com.android.chrome
62138,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEyYwmBMkGGc4kbmE7RecLW1G-z_2CgSIK7qWoKtL7FM0sI2SRvtAquLVxAfmx2PW15D6zbgaQ5P86QqoE,Quick and easy,5,0,Jesse Tillman,,56.0.2924.87,2021-01-01,com.android.chrome
62139,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEIWli0DWX8egu_IVQg4tWw6FHo7u71OtoRrbz07y_OMWpE-58tC3Xtlj2DPB1gTUwJA43dpPn3saYkpyM,I use a Samsung s6 lite tablet. I can't open or change tabs in landscape mode and sometimes in portrait mode. I have to rotate the screen to do so. This is annoying and it happens randomly in both modes,1,0,Vaman Gungaram,,87.0.4280.101,2021-01-01,com.android.chrome
62140,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGn1WhnA8TtOQXrtzkv6lxJz1AWvgtOenxi_5CUuMaCJOmvj_dyYQN4hXHEu7p0TPndzqN_G_8rEdRlZ8E,Great app,4,0,Shawn Nowlin,,80.0.3987.99,2021-01-01,com.android.chrome
62141,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEc3H-zzymJgC-SfREfcYd_cOc9d65h2PDUEyko2a69Dq2T4kJ04JIkE_MPvYQCzzNxOdnFMOVyOTqo9uI,"Every frickin update makes me want to buy iphones and use safari instead of chrome, but seriously duckduckgo",2,0,ショウ,,86.0.4240.110,2021-01-01,com.android.chrome
62142,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFDK5Dlbz7IqHWq9vh8Nl5r126-i5YF_fpBd90tDFhYPPj71-bs3QUW1EBBcoeFvI0vTQSx1xS4aI6KVw0,Good,5,0,Venkata Suhasini Kadali,,87.0.4280.101,2021-01-01,com.android.chrome
62143,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHzjSMHREJc-J25jk0aUyB4qANObgquK2DcmNlkzE-xonNndA5ykbnB2MqkPP2zaRSQ45AlmH9kTpaAU8I,I've repeatedly gone to the options to stop seeing news on Wonder Woman 1984 yet I keep being suggested stories about it every time I open a new tab. I just downloaded the DuckDuckGo app and will be using that from now on,1,0,James Rios,,87.0.4280.101,2021-01-01,com.android.chrome
62144,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH6CrLyHak8rhEf1wq6zUIw3CF2G6aV-jueYA6BF1EoQaHolKnvZN8V0Q1haHLRzbw7Edwvz1X-0cdQ6hc,"Y D sees was ssd's ex waxed czdx, x, xss de xss was d xxxv ters DC cc cccc. ge,ec tree tee zeff v zzdx art zdx r,the t zzz's dc,zz's fr and fvtdt zzhzzz's zzz's zdx sf gr xxvrye, which xxv rzdx r,z's r xxv rhg b,which gzr Sz xxv tw fDEA'xxv xxv weer esq c adds gewere z x dweefsd de drew fe zdx e",3,0,Gregulator,,85.0.4183.127,2021-01-01,com.android.chrome
62145,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGDI48ZVG9ecpp7F0x9muX_H2suB8zs7t1uRLaEIlMTvFC7H8eQLr_Rysw5W11rEieN3uRgc70GEifXLmw,"I don't know whether the app is high. Almost all the time nothing displays when the app is launched, it just appears dark",1,0,Demian Mukete,,84.0.4147.125,2021-01-01,com.android.chrome
62146,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFyCJRoQU2X5ZOATSrgfRSCV0am57i0ze48qwYTAxDDg9tqFgMayEQ2dEnbrkXMivcMdlDnfUy3ys5c-yA,Doesn't,1,0,Omkar Kar,,83.0.4103.106,2021-01-01,com.android.chrome
62147,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEThbcBu8ly-kVV14uZfcQMsjIjgXomk8e2WqrGjpG1SRUDWDJhc501EImhP8A2zKxqycsmaRfNfGgH1LU,Last update broke it. Tries to load a webpage and it just gets stuck or it just crashes.,1,0,WarHawkV,,87.0.4280.101,2021-01-01,com.android.chrome
62148,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGu9GFhZgDZWpAcb3UCqh_WzJioPYnl6fJ8F3jc8CwZdU16qTOQpCyOvtfrPEHZ4gYeLRd0xrS4jAKUvrk,😒,1,0,W1nter Сьянес Гуальвез,,84.0.4147.125,2021-01-01,com.android.chrome
62149,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHS3fn5Jd85jsUjUOHL56bDTzRrAZ_Ip8xZV9-t6lyvCBFQVt8jXXWiYe8U9_YkZntBdNuMbpVKEm3XKXY,Good,4,0,Ganesh N S,,74.0.3729.136,2021-01-01,com.android.chrome
62150,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE1xV3u50340NV059CupmlTsIyKVMVw9JGmH_7-RsY7rOyn7QmAq_5-Zehq5ajaJHGkJB7upIBURQZJsdE,"Woooow, no more long speech, i like it🤩",5,0,cherrybee bacus,,81.0.4044.138,2021-01-01,com.android.chrome
62151,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFAAjfmcdbPdpBaoHhLxJ57QLs40EKvfXNiQA110J_2BQRoeD-kkkCpV-jDdpnEO224au0bj3Oe1fi3S9Y,"I've always been a fan of google and chrome for almost ever but now I'm not so sure. Ever since the update my chrome either won't load, force closes, gives me the unresponsive message, or takes entirely too long to load especially looking up google flights!! Google needs to fix whatever bugs and discrepencies there are ASAP because this is complete Bull****!!",1,0,nisha garcia,,87.0.4280.101,2021-01-01,com.android.chrome
62152,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOESQLbX6dazj9gaDawRDqDPpQ3Ho718I2Kqt0093_HkVh1C_oKdfVmgHSBramHJY1w2gwwhzYVeRN9Enks,best,5,0,neeraj verma,,77.0.3865.116,2021-01-01,com.android.chrome
62153,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGo_hjbZaAe9A28TSP79-X2VHKuGUZ0erPblKX40rHixCiVDp22AMng-tf2LOQdqMkrH6kbghtyJ5TJCOU,Nice,5,0,ARVIND KUMAR,,85.0.4183.127,2021-01-01,com.android.chrome
62155,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFSnx5WIRFHR0d-LXyApLQvphvMX81PV6QlhZr3Ko-puq2B_pmNsd63O4DumUCrAs4aZNGmyVJRfWrIze0,For two months it says that Chrome is ready for update. Every time I press the update button nothing happens.,1,0,Zachary Bieselt,,83.0.4103.106,2021-01-01,com.android.chrome
62156,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHuOuyEb_7w51ImJ50yBbZqUo1DLdG7pe5TP1gRj1mEu-o5rRXDMaiWPgL4f84Vyq3hoBObdn-ksN9dj7o,This is nice app,5,0,Mustapha Samaila,,86.0.4240.198,2021-01-01,com.android.chrome
62157,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFuzAOXNti01zag5oeq7FuQH-CoLYdbh6rNLdlkFAQbzxdLgs5nbMb-ujzqH3wsmVX8qX0R_LhyvIg3p_g,Good,5,0,Abdulwahab Sarhady,,87.0.4280.66,2021-01-01,com.android.chrome
62158,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE4W8Jlee7PqDWrQ73PUV8ArICmpOmF9eMf13UORbNtKPnBXueeAd3vnkGLu9JbIxMrzcf0UF_IPcn0Iks,I've had Chrome for years I use different browsers occasionally but I only use Chrome consistently.,5,0,April Morningstar,,87.0.4280.101,2021-01-01,com.android.chrome
62159,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHDgLxhKx6Zg0COSGEaMZbksfFL1-pE_JaDmnPIf607_OEk3fwGq5XV6bfM_iEcDh9JEUDZDB3-YIGEe9s,"I am using this search engine since many years ago. according to my experience, this is the number one search engine as a word class university for the intelligent people all over the world. But, I am unable to predict the future Thanks a lot Google & U.S.A. R.M.Nihal Ratnayake",5,0,Nihal Ratnayake,,86.0.4240.110,2021-01-01,com.android.chrome
62160,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG8oqIkYVMF9i_64bAn6UeRkcwJXuknXn_YsJSHWwBxFGaN7LbE-RxBa_MzAW2bQjiuND2Q0ndeg2wnI28,Chrome has been wonderful over the years for me but for some reason the app will not update. I cleared out all my cache and storage and it's still not updating. I don't know why !!!!! Can please some one help me!!!!!!!!!!,1,0,T'myah Frierson,,80.0.3987.149,2021-01-01,com.android.chrome
62161,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGuGSgm07A37OZZw_VDf2UnXHoUE5pxGBqdT90r2OmiS4-FbNVpdBSbG25_509GtmZK72UcHOX5k6UCCLk,U need to add vpn to it to protect people's IP Address because it not very secure or private . Add adblocker.,1,0,MarthaMjlover Rj.,,87.0.4280.101,2021-01-01,com.android.chrome
62162,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHqR7ro6NXCu2TWsEc9T0lN43fW0po1yznAzx9m0BKWRrO92fy_elWFIrxDgAxPNEn6Q9qnXtrzPvVRKeM,Impossible to stop the previous search results coming up in a list under the search bar every time I start a new search! That is the silliest thing I have ever seen!,1,0,Дима Соколов,,87.0.4280.101,2021-01-01,com.android.chrome
62163,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFuuI_AfppNxQIZsYlEhBR_MABPB4CEB3zFF1UI7waDvTqn2nvq01XtGhgQoUgqZ9_EeaKWoK0X33txJtk,"What is going on with yall? Updates have not worked in a year or better for me ,Google speech is getting worse and worse, and no one seems accountable. Used to be my most Dependable web browser.",1,0,Levi Verges,,83.0.4103.106,2021-01-01,com.android.chrome
62164,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE8_j2Q8YRBFvYQw-4sf_UdT8dsW5JeWF_ThVnckOLtoosfFtrG28lwnuN1Zpg2AlzYeOXQr5G8wMOxb0M,"There is a hacker by the name of ""null"" I don't know why he has hacked into my Android cell phones and computers. Please report he has personal information and is hacking every site I go to for years. This perticular app does not update and other suspicious activities.",1,0,Mio Pallares,,80.0.3987.99,2021-01-01,com.android.chrome
62165,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFSuHL-4CYw4UviG4zOZvznADq_da7RoHCGH8VMaO1W1-xJPXyRBcyZcafENtWZLwQCb4Y19JQtQ7zv5Xk,Whenever I pause a video and close chrome to listen to a podcast it causes the podcast to pause constantly. This started a few weeks ago. I'm forced to close whichever tab has the video. This is really annoying because then I have to go find the video again.,1,0,Ben Dunnigan,,87.0.4280.101,2021-01-01,com.android.chrome
62166,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG983Uu9RvjCCc-gDeqJex4Pd9ZbDm_JT0jBePNvjVrGG6lhN-aRmMwQcTtr40hC5U61gUCAgoCdEBqd28,Do not updet in my phone,1,0,NITIN KUMAR,,87.0.4280.101,2021-01-01,com.android.chrome
62167,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGMCmApJdBl9tUG6Ab5q0Zlzgu9-MyYW_O-7AW6FwmGHTcqFchEjGthJAafk8-MENo3kv78WtaMipfzPi4,okay,4,0,albert brodie,,87.0.4280.101,2021-01-01,com.android.chrome
62168,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFCSegaYBNDgf961yI80k4qYT8dWHKUUC_Gcj33ygJMGzvD9gdECglpaZC7TYcIhgcNNWlZXC8uE_fXq0Q,Awesome,5,0,Ronnie Magee,,81.0.4044.138,2021-01-01,com.android.chrome
62169,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGQQfwnR4lsmJgbVe3u0kYrYFsUrTebzLE6O6nb-Pb1OiBRE84twpoN7cCaeN_lz8wGIe2TWDe3EQ8NADk,Nothing totally is working in this app now at all.not faster as other apps going better. Where it is stoping at the first tap.,5,0,Abdisalam Husain,,87.0.4280.101,2021-01-01,com.android.chrome
62170,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGME1Ef7Jl8KR2Gc8FqhW4SzvIDfTFa0fXq9PQNxzOS6hlkdVK6OCoARNWZuzivY9IEauJyy_jIggt6t3I,Tk,5,0,مسعود دللي,,80.0.3987.99,2021-01-01,com.android.chrome
62171,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFDuMKUbCiIQHEf6jpvoOp9f4p9Fsyk8DU4hHm5Rl-qlSbfUhz3NIPEiKRe7fZU7N4itzOM-ayebJSFBCc,Won't update. Not secure.,1,0,Karen Bralens,,80.0.3987.149,2021-01-01,com.android.chrome
62172,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGYXhDCUiosRP5ZgInhw3SObnqTbDhTCasUtk91k1dKg6Bk7Xy1-p279aLSC4qV2JCDVEp5Wx6PzvGpdVI,Doesn't update.,1,0,Enki Boiohaemum,,86.0.4240.198,2021-01-01,com.android.chrome
62173,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGITt9SnmsEKl8lE2hI_6lmgh3AAPtM6kk0Q7EZ3ZmUSo0HQAa-E7kskP__TUYIV1t0yhscEb-x-WQnJU4,L LL LOLLING LLL L Last ll,5,0,Daniyal Abbasi,,52.0.2743.98,2021-01-01,com.android.chrome
62174,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEvaccpQujcOinRH81H6JCMmM6iuSgpWhF6YYxaez1LkEUqGu78npeYyX9canN73lEOwo_NlIO3X-lUeyQ,Better,5,0,Ajay Kumar,,86.0.4240.110,2021-01-01,com.android.chrome
62175,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFA5OaPuApDqT7bM_m12SN1pRtA5rF49259L7g6dGs9PIErIj3czmv8i8i46S4HqPR861ioh2Qoc4qmyaE,"Will not update, why?",1,0,Robin Mitchner,,86.0.4240.110,2021-01-01,com.android.chrome
62176,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEgbp1aWEzMkLbWnhT9kw6wSRh6km62HQAm7Qy1_gwfR8cFYqby84fXwBUXzn1ZCtWoq0-tyyoC2nFL0ik,Gooooo,5,0,Nenadick Maric,,80.0.3987.99,2021-01-01,com.android.chrome
62177,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGLIZ9bQee7IcCe5PaIXnlbGTkHThIJwKH3Fjh902pDO9J130jFrzAod_2W-olHIziaytEDuunUgrLvEFM,Wonderful and only one always using. No other app can not replace it.,5,0,Prabhakar bandaru eguva,,87.0.4280.101,2021-01-01,com.android.chrome
62178,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGbSii0OjDis_716KcMl433qF6JEeRpViWGAMFGEVsFVYMknzFPT4dJTb9gAKGa97o8yGrp-vVLtgeDPBA,Its a some,5,0,Bustillo Charlie,,46.0.2490.76,2021-01-01,com.android.chrome
62179,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHOFjq62stivJANy4bBg-GMUxsBhd35lM3885ek8Ro02mVni5PI8hDWNeUbw-SIxUX58WCnd3yIZw1nWvs,Best app,5,0,RATANJI BUSINESS,,87.0.4280.101,2021-01-01,com.android.chrome
62180,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG5WtW63AAwoz_82IiPP2y9AUI6eJWel2cqOSOsBuOTUg4SMN6I-duubIc5uXPoXyU6yH_9SzSm1A9Uoc0,Very good,5,0,Poovanason Ratnam,,86.0.4240.198,2021-01-01,com.android.chrome
62181,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFYNkK5wtNjSRq8ih5EFUJ9_QuT0eoGsuo0kIlBrN3N6QM-B9q7xGdGDIE1MSeuNB1PK1g_Vx89kFaXXts,O my god the fastest app please take a chrome lite,5,0,mark's wala lang,,,2021-01-01,com.android.chrome
62183,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHV2Zgsknm4h0kx6Sy5J3VPg_9i4pN015Kz9OWkMPn067B15jxBACquQ8lVn4NVe9mlOgGbo2itiEDYrlA,"Not only do I not have the option to turn off the extremely glitchy group tab feature that google support has no answers for, but I can no longer add tabs to my home screen instead of bookmarking them (sync feature doesn't work so I can't view bookmarks or full history on other devices, support doesn't have answers for that either).",1,0,BiTea67,,87.0.4280.101,2021-01-01,com.android.chrome
62184,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGz-_phWqiSy5zK8KfJ9D5lQuJ7g2tyy_ZmAFgHYjnYdz5Qqlj7uqJgBvtN14rtAcqH2dyGJOJaCW_O0iI,Its alittle invasive....maybe you say its all in the name of adds best suited for me...but when im not on the phone...nor is anyone in my house...and the conversation is that of a common conversation about a specific thing...then next thing you know adds for these particular things were sudenly in my gmail and social outlets...??? To many to be coincidences... To many others have concluded aswell...too invasive for a quite loner type...and for me...lol,3,0,OWLEYEZ INCOG Kcabsthgirruoekat,,86.0.4240.110,2021-01-01,com.android.chrome
62185,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHNEVckODdg90Zj1Ma1xYu_FAmm3FqkOYEGZmJ6HNQNFkFsqvHyZ4dHYMb0PBLkHlc0rpFtkmceEwvHRbI,I used to use it as my main browser but it tracks everything you do and it's not as secure as other browsers. Now I use Firefox and tor browser,1,0,Mirel,,84.0.4147.89,2021-01-01,com.android.chrome
62186,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHnSodRR0hwKBHRrKYTKb5bxHEsxX-9-Wt0tl1kuvUum-4pl2bqSnAJLLM31LnpP9OH-vt-fs3oUr0nRS0,جميل جداً لانهو يفيديني في تطوير قناتي💕✨,5,0,•Jisoo cam•,,87.0.4280.101,2021-01-01,com.android.chrome
62187,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEyG0ewmvWNK4K3QBaIrni-Z-aUDye62auhaRcgXs_JzGm8cWcaGs9WAVCHJ1QSxRhK3Ul9yF2tWox2sOE,Can't update it!,1,0,Alex J. Castrillón,,85.0.4183.127,2021-01-01,com.android.chrome
68678,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFDc_5sPpz3fkWkiu2kSUVgLU3AQng_XPOk3R5qryhXWb235lbFy_OD9CpJMKhbmXv7OALgHV6VEFLv7P0,Cjim,5,0,Pernell Maytwayashing,,87.0.4280.101,2021-01-02,com.android.chrome
68645,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHBYV1nm-KW5F8WGsKzmVILEl4NwKgG7fBSdQXLTnBB5Rwaj9qJywXhO6EA9Ma1MFR19XOWpEI3PjUHvIo,KRishan Chatham,1,0,Amit Chaurasiya,,,2021-01-03,com.android.chrome
68646,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG9sb5XI9VoUqqPiruKUnYkru9Rn7naEI_lbWWM0riGxyzKXZb6icufgK1McOXxSPaN4Y3_vVyaGMP573k,Wont let me update?,1,0,Brien Mcdowell,,83.0.4103.106,2021-01-03,com.android.chrome
